LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,GDPHRWKD,TOT,USD,A,1970,26.841344,NA
AUS,GDPHRWKD,TOT,USD,A,1971,27.511634,NA
AUS,GDPHRWKD,TOT,USD,A,1972,28.11866,NA
AUS,GDPHRWKD,TOT,USD,A,1973,28.698975,NA
AUS,GDPHRWKD,TOT,USD,A,1974,28.238353,NA
AUS,GDPHRWKD,TOT,USD,A,1975,29.283786,NA
AUS,GDPHRWKD,TOT,USD,A,1976,29.771893,NA
AUS,GDPHRWKD,TOT,USD,A,1977,29.737149,NA
AUS,GDPHRWKD,TOT,USD,A,1978,30.993761,NA
AUS,GDPHRWKD,TOT,USD,A,1979,31.1521,NA
AUS,GDPHRWKD,TOT,USD,A,1980,31.5015,NA
AUS,GDPHRWKD,TOT,USD,A,1981,32.410372,NA
AUS,GDPHRWKD,TOT,USD,A,1982,32.798311,NA
AUS,GDPHRWKD,TOT,USD,A,1983,33.697552,NA
AUS,GDPHRWKD,TOT,USD,A,1984,34.438392,NA
AUS,GDPHRWKD,TOT,USD,A,1985,34.352588,NA
AUS,GDPHRWKD,TOT,USD,A,1986,34.374815,NA
AUS,GDPHRWKD,TOT,USD,A,1987,35.113088,NA
AUS,GDPHRWKD,TOT,USD,A,1988,35.007466,NA
AUS,GDPHRWKD,TOT,USD,A,1989,35.123825,NA
AUS,GDPHRWKD,TOT,USD,A,1990,35.681528,NA
AUS,GDPHRWKD,TOT,USD,A,1991,36.501738,NA
AUS,GDPHRWKD,TOT,USD,A,1992,37.624969,NA
AUS,GDPHRWKD,TOT,USD,A,1993,37.706627,NA
AUS,GDPHRWKD,TOT,USD,A,1994,37.791395,NA
AUS,GDPHRWKD,TOT,USD,A,1995,38.92517,NA
AUS,GDPHRWKD,TOT,USD,A,1996,40.274168,NA
AUS,GDPHRWKD,TOT,USD,A,1997,41.638183,NA
AUS,GDPHRWKD,TOT,USD,A,1998,42.956218,NA
AUS,GDPHRWKD,TOT,USD,A,1999,43.322277,NA
AUS,GDPHRWKD,TOT,USD,A,2000,43.813437,NA
AUS,GDPHRWKD,TOT,USD,A,2001,45.338482,NA
AUS,GDPHRWKD,TOT,USD,A,2002,46.025462,NA
AUS,GDPHRWKD,TOT,USD,A,2003,47.089456,NA
AUS,GDPHRWKD,TOT,USD,A,2004,46.931496,NA
AUS,GDPHRWKD,TOT,USD,A,2005,47.099677,NA
AUS,GDPHRWKD,TOT,USD,A,2006,47.342066,NA
AUS,GDPHRWKD,TOT,USD,A,2007,47.873036,NA
AUS,GDPHRWKD,TOT,USD,A,2008,49.523676,NA
AUS,GDPHRWKD,TOT,USD,A,2009,49.111719,NA
AUS,GDPHRWKD,TOT,USD,A,2010,49.886548,NA
AUS,GDPHRWKD,TOT,USD,A,2011,50.465688,NA
AUS,GDPHRWKD,TOT,USD,A,2012,51.671243,NA
AUS,GDPHRWKD,TOT,USD,A,2013,52.558753,NA
AUS,GDPHRWKD,TOT,USD,A,2014,52.780926,NA
AUS,GDPHRWKD,TOT,USD,A,2015,54.099648,NA
AUS,GDPHRWKD,TOT,USD,A,2016,53.945416,NA
AUS,GDPHRWKD,TOT,USD,A,2017,54.561035,NA
AUS,GDPHRWKD,TOT,USD,A,2018,54.571184,E
AUS,GDPHRWKD,TOT,USD,A,2019,55.233491,E
AUS,GDPHRWKD,TOT,USD,A,2020,56.276696,E
AUS,GDPHRWKD,TOT,USD,A,2021,56.832165,E
AUT,GDPHRWKD,TOT,USD,A,1995,51.105772,NA
AUT,GDPHRWKD,TOT,USD,A,1996,51.175266,NA
AUT,GDPHRWKD,TOT,USD,A,1997,51.62205,NA
AUT,GDPHRWKD,TOT,USD,A,1998,53.568424,NA
AUT,GDPHRWKD,TOT,USD,A,1999,54.513967,NA
AUT,GDPHRWKD,TOT,USD,A,2000,55.825179,NA
AUT,GDPHRWKD,TOT,USD,A,2001,56.533555,NA
AUT,GDPHRWKD,TOT,USD,A,2002,57.591558,NA
AUT,GDPHRWKD,TOT,USD,A,2003,58.071618,NA
AUT,GDPHRWKD,TOT,USD,A,2004,59.181589,NA
AUT,GDPHRWKD,TOT,USD,A,2005,60.63234,NA
AUT,GDPHRWKD,TOT,USD,A,2006,62.218785,NA
AUT,GDPHRWKD,TOT,USD,A,2007,63.814049,NA
AUT,GDPHRWKD,TOT,USD,A,2008,63.814456,NA
AUT,GDPHRWKD,TOT,USD,A,2009,63.363388,NA
AUT,GDPHRWKD,TOT,USD,A,2010,64.291488,NA
AUT,GDPHRWKD,TOT,USD,A,2011,64.94796,NA
AUT,GDPHRWKD,TOT,USD,A,2012,65.645538,NA
AUT,GDPHRWKD,TOT,USD,A,2013,66.080679,NA
AUT,GDPHRWKD,TOT,USD,A,2014,66.327394,NA
AUT,GDPHRWKD,TOT,USD,A,2015,67.267651,NA
AUT,GDPHRWKD,TOT,USD,A,2016,67.184974,NA
AUT,GDPHRWKD,TOT,USD,A,2017,67.999464,NA
AUT,GDPHRWKD,TOT,USD,A,2018,68.309455,NA
AUT,GDPHRWKD,TOT,USD,A,2019,68.309868,NA
AUT,GDPHRWKD,TOT,USD,A,2020,69.970148,NA
AUT,GDPHRWKD,TOT,USD,A,2021,69.634603,NA
AUT,GDPHRWKD,TOT,USD,A,2022,74.652766,NA
BEL,GDPHRWKD,TOT,USD,A,1970,27.497166,NA
BEL,GDPHRWKD,TOT,USD,A,1971,28.485856,NA
BEL,GDPHRWKD,TOT,USD,A,1972,30.468756,NA
BEL,GDPHRWKD,TOT,USD,A,1973,32.532014,NA
BEL,GDPHRWKD,TOT,USD,A,1974,33.924965,NA
BEL,GDPHRWKD,TOT,USD,A,1975,34.141031,NA
BEL,GDPHRWKD,TOT,USD,A,1976,36.207479,NA
BEL,GDPHRWKD,TOT,USD,A,1977,37.115528,NA
BEL,GDPHRWKD,TOT,USD,A,1978,38.507129,NA
BEL,GDPHRWKD,TOT,USD,A,1979,39.422417,NA
BEL,GDPHRWKD,TOT,USD,A,1980,41.729091,NA
BEL,GDPHRWKD,TOT,USD,A,1981,42.974937,NA
BEL,GDPHRWKD,TOT,USD,A,1982,44.17632,NA
BEL,GDPHRWKD,TOT,USD,A,1983,44.7383,NA
BEL,GDPHRWKD,TOT,USD,A,1984,45.213096,NA
BEL,GDPHRWKD,TOT,USD,A,1985,45.575369,NA
BEL,GDPHRWKD,TOT,USD,A,1986,46.657876,NA
BEL,GDPHRWKD,TOT,USD,A,1987,47.821332,NA
BEL,GDPHRWKD,TOT,USD,A,1988,49.479833,NA
BEL,GDPHRWKD,TOT,USD,A,1989,50.695138,NA
BEL,GDPHRWKD,TOT,USD,A,1990,51.285906,NA
BEL,GDPHRWKD,TOT,USD,A,1991,53.247397,NA
BEL,GDPHRWKD,TOT,USD,A,1992,54.911491,NA
BEL,GDPHRWKD,TOT,USD,A,1993,56.284298,NA
BEL,GDPHRWKD,TOT,USD,A,1994,58.348072,NA
BEL,GDPHRWKD,TOT,USD,A,1995,58.593596,NA
BEL,GDPHRWKD,TOT,USD,A,1996,59.324556,NA
BEL,GDPHRWKD,TOT,USD,A,1997,60.888272,NA
BEL,GDPHRWKD,TOT,USD,A,1998,61.322735,NA
BEL,GDPHRWKD,TOT,USD,A,1999,62.591788,NA
BEL,GDPHRWKD,TOT,USD,A,2000,63.08917,NA
BEL,GDPHRWKD,TOT,USD,A,2001,63.233672,NA
BEL,GDPHRWKD,TOT,USD,A,2002,63.667303,NA
BEL,GDPHRWKD,TOT,USD,A,2003,64.204011,NA
BEL,GDPHRWKD,TOT,USD,A,2004,66.278551,NA
BEL,GDPHRWKD,TOT,USD,A,2005,67.287921,NA
BEL,GDPHRWKD,TOT,USD,A,2006,67.637137,NA
BEL,GDPHRWKD,TOT,USD,A,2007,68.887444,NA
BEL,GDPHRWKD,TOT,USD,A,2008,68.464336,NA
BEL,GDPHRWKD,TOT,USD,A,2009,68.020751,NA
BEL,GDPHRWKD,TOT,USD,A,2010,69.053627,NA
BEL,GDPHRWKD,TOT,USD,A,2011,68.581978,NA
BEL,GDPHRWKD,TOT,USD,A,2012,68.923207,NA
BEL,GDPHRWKD,TOT,USD,A,2013,69.517696,NA
BEL,GDPHRWKD,TOT,USD,A,2014,70.513657,NA
BEL,GDPHRWKD,TOT,USD,A,2015,71.604653,NA
BEL,GDPHRWKD,TOT,USD,A,2016,71.674769,NA
BEL,GDPHRWKD,TOT,USD,A,2017,71.534022,NA
BEL,GDPHRWKD,TOT,USD,A,2018,71.681631,NA
BEL,GDPHRWKD,TOT,USD,A,2019,72.273908,NA
BEL,GDPHRWKD,TOT,USD,A,2020,74.555892,NA
BEL,GDPHRWKD,TOT,USD,A,2021,73.726643,NA
CAN,GDPHRWKD,TOT,USD,A,1970,28.553067,NA
CAN,GDPHRWKD,TOT,USD,A,1971,29.269246,NA
CAN,GDPHRWKD,TOT,USD,A,1972,30.285722,NA
CAN,GDPHRWKD,TOT,USD,A,1973,30.976368,NA
CAN,GDPHRWKD,TOT,USD,A,1974,30.998042,NA
CAN,GDPHRWKD,TOT,USD,A,1975,31.379024,NA
CAN,GDPHRWKD,TOT,USD,A,1976,33.232235,NA
CAN,GDPHRWKD,TOT,USD,A,1977,34.186269,NA
CAN,GDPHRWKD,TOT,USD,A,1978,34.455588,NA
CAN,GDPHRWKD,TOT,USD,A,1979,34.121059,NA
CAN,GDPHRWKD,TOT,USD,A,1980,34.027801,NA
CAN,GDPHRWKD,TOT,USD,A,1981,34.483961,NA
CAN,GDPHRWKD,TOT,USD,A,1982,34.95985,NA
CAN,GDPHRWKD,TOT,USD,A,1983,35.772644,NA
CAN,GDPHRWKD,TOT,USD,A,1984,36.744884,NA
CAN,GDPHRWKD,TOT,USD,A,1985,37.074654,NA
CAN,GDPHRWKD,TOT,USD,A,1986,36.758123,NA
CAN,GDPHRWKD,TOT,USD,A,1987,36.928036,NA
CAN,GDPHRWKD,TOT,USD,A,1988,37.281976,NA
CAN,GDPHRWKD,TOT,USD,A,1989,37.371447,NA
CAN,GDPHRWKD,TOT,USD,A,1990,37.329579,NA
CAN,GDPHRWKD,TOT,USD,A,1991,37.657788,NA
CAN,GDPHRWKD,TOT,USD,A,1992,38.428156,NA
CAN,GDPHRWKD,TOT,USD,A,1993,39.205668,NA
CAN,GDPHRWKD,TOT,USD,A,1994,39.985071,NA
CAN,GDPHRWKD,TOT,USD,A,1995,40.473261,NA
CAN,GDPHRWKD,TOT,USD,A,1996,40.384258,NA
CAN,GDPHRWKD,TOT,USD,A,1997,41.026076,NA
CAN,GDPHRWKD,TOT,USD,A,1998,41.799436,NA
CAN,GDPHRWKD,TOT,USD,A,1999,42.871423,NA
CAN,GDPHRWKD,TOT,USD,A,2000,44.242198,NA
CAN,GDPHRWKD,TOT,USD,A,2001,44.95294,NA
CAN,GDPHRWKD,TOT,USD,A,2002,45.677371,NA
CAN,GDPHRWKD,TOT,USD,A,2003,45.774403,NA
CAN,GDPHRWKD,TOT,USD,A,2004,46.155246,NA
CAN,GDPHRWKD,TOT,USD,A,2005,47.176536,NA
CAN,GDPHRWKD,TOT,USD,A,2006,47.770347,NA
CAN,GDPHRWKD,TOT,USD,A,2007,47.793614,NA
CAN,GDPHRWKD,TOT,USD,A,2008,47.68711,NA
CAN,GDPHRWKD,TOT,USD,A,2009,47.844174,NA
CAN,GDPHRWKD,TOT,USD,A,2010,48.363874,NA
CAN,GDPHRWKD,TOT,USD,A,2011,49.207519,NA
CAN,GDPHRWKD,TOT,USD,A,2012,49.199419,NA
CAN,GDPHRWKD,TOT,USD,A,2013,49.910705,NA
CAN,GDPHRWKD,TOT,USD,A,2014,51.335848,NA
CAN,GDPHRWKD,TOT,USD,A,2015,51.234357,NA
CAN,GDPHRWKD,TOT,USD,A,2016,51.579956,NA
CAN,GDPHRWKD,TOT,USD,A,2017,52.390492,NA
CAN,GDPHRWKD,TOT,USD,A,2018,52.46517,NA
CAN,GDPHRWKD,TOT,USD,A,2019,52.695282,NA
CAN,GDPHRWKD,TOT,USD,A,2020,56.849639,NA
CAN,GDPHRWKD,TOT,USD,A,2021,53.913039,NA
CAN,GDPHRWKD,TOT,USD,A,2022,53.342707,NA
CZE,GDPHRWKD,TOT,USD,A,1993,21.580209,NA
CZE,GDPHRWKD,TOT,USD,A,1994,22.178276,NA
CZE,GDPHRWKD,TOT,USD,A,1995,23.555989,NA
CZE,GDPHRWKD,TOT,USD,A,1996,24.464831,NA
CZE,GDPHRWKD,TOT,USD,A,1997,24.396092,NA
CZE,GDPHRWKD,TOT,USD,A,1998,24.433029,NA
CZE,GDPHRWKD,TOT,USD,A,1999,24.918613,NA
CZE,GDPHRWKD,TOT,USD,A,2000,25.998047,NA
CZE,GDPHRWKD,TOT,USD,A,2001,27.994158,NA
CZE,GDPHRWKD,TOT,USD,A,2002,28.429678,NA
CZE,GDPHRWKD,TOT,USD,A,2003,29.901424,NA
CZE,GDPHRWKD,TOT,USD,A,2004,31.147574,NA
CZE,GDPHRWKD,TOT,USD,A,2005,32.765277,NA
CZE,GDPHRWKD,TOT,USD,A,2006,34.781571,NA
CZE,GDPHRWKD,TOT,USD,A,2007,36.256014,NA
CZE,GDPHRWKD,TOT,USD,A,2008,36.139167,NA
CZE,GDPHRWKD,TOT,USD,A,2009,35.303035,NA
CZE,GDPHRWKD,TOT,USD,A,2010,36.128328,NA
CZE,GDPHRWKD,TOT,USD,A,2011,36.734795,NA
CZE,GDPHRWKD,TOT,USD,A,2012,36.886973,NA
CZE,GDPHRWKD,TOT,USD,A,2013,37.004724,NA
CZE,GDPHRWKD,TOT,USD,A,2014,37.432375,NA
CZE,GDPHRWKD,TOT,USD,A,2015,39.390083,NA
CZE,GDPHRWKD,TOT,USD,A,2016,39.251558,NA
CZE,GDPHRWKD,TOT,USD,A,2017,40.595969,NA
CZE,GDPHRWKD,TOT,USD,A,2018,41.161265,NA
CZE,GDPHRWKD,TOT,USD,A,2019,42.272668,NA
CZE,GDPHRWKD,TOT,USD,A,2020,43.289836,NA
CZE,GDPHRWKD,TOT,USD,A,2021,43.48247,NA
CZE,GDPHRWKD,TOT,USD,A,2022,42.997912,NA
DNK,GDPHRWKD,TOT,USD,A,1970,27.472263,NA
DNK,GDPHRWKD,TOT,USD,A,1971,28.866758,NA
DNK,GDPHRWKD,TOT,USD,A,1972,30.399818,NA
DNK,GDPHRWKD,TOT,USD,A,1973,32.058011,NA
DNK,GDPHRWKD,TOT,USD,A,1974,32.263526,NA
DNK,GDPHRWKD,TOT,USD,A,1975,33.589438,NA
DNK,GDPHRWKD,TOT,USD,A,1976,34.830328,NA
DNK,GDPHRWKD,TOT,USD,A,1977,36.121419,NA
DNK,GDPHRWKD,TOT,USD,A,1978,37.157283,NA
DNK,GDPHRWKD,TOT,USD,A,1979,38.436488,NA
DNK,GDPHRWKD,TOT,USD,A,1980,38.140141,NA
DNK,GDPHRWKD,TOT,USD,A,1981,39.262832,NA
DNK,GDPHRWKD,TOT,USD,A,1982,40.358549,NA
DNK,GDPHRWKD,TOT,USD,A,1983,41.560958,NA
DNK,GDPHRWKD,TOT,USD,A,1984,42.8173,NA
DNK,GDPHRWKD,TOT,USD,A,1985,43.900178,NA
DNK,GDPHRWKD,TOT,USD,A,1986,44.851916,NA
DNK,GDPHRWKD,TOT,USD,A,1987,45.762837,NA
DNK,GDPHRWKD,TOT,USD,A,1988,46.660917,NA
DNK,GDPHRWKD,TOT,USD,A,1989,47.63771,NA
DNK,GDPHRWKD,TOT,USD,A,1990,49.031726,NA
DNK,GDPHRWKD,TOT,USD,A,1991,50.313361,NA
DNK,GDPHRWKD,TOT,USD,A,1992,51.179633,NA
DNK,GDPHRWKD,TOT,USD,A,1993,52.15734,NA
DNK,GDPHRWKD,TOT,USD,A,1994,55.487238,NA
DNK,GDPHRWKD,TOT,USD,A,1995,56.312932000000004,NA
DNK,GDPHRWKD,TOT,USD,A,1996,57.655533,NA
DNK,GDPHRWKD,TOT,USD,A,1997,58.073442,NA
DNK,GDPHRWKD,TOT,USD,A,1998,58.006556,NA
DNK,GDPHRWKD,TOT,USD,A,1999,58.597376,NA
DNK,GDPHRWKD,TOT,USD,A,2000,59.954667,NA
DNK,GDPHRWKD,TOT,USD,A,2001,59.743007,NA
DNK,GDPHRWKD,TOT,USD,A,2002,60.234191,NA
DNK,GDPHRWKD,TOT,USD,A,2003,61.228274,NA
DNK,GDPHRWKD,TOT,USD,A,2004,63.183454,NA
DNK,GDPHRWKD,TOT,USD,A,2005,64.048343,NA
DNK,GDPHRWKD,TOT,USD,A,2006,64.892447,NA
DNK,GDPHRWKD,TOT,USD,A,2007,65.012119,NA
DNK,GDPHRWKD,TOT,USD,A,2008,64.044269,NA
DNK,GDPHRWKD,TOT,USD,A,2009,63.453957,NA
DNK,GDPHRWKD,TOT,USD,A,2010,65.937261,NA
DNK,GDPHRWKD,TOT,USD,A,2011,66.165566,NA
DNK,GDPHRWKD,TOT,USD,A,2012,67.430176,NA
DNK,GDPHRWKD,TOT,USD,A,2013,67.960405,NA
DNK,GDPHRWKD,TOT,USD,A,2014,69.036988,NA
DNK,GDPHRWKD,TOT,USD,A,2015,70.022816,NA
DNK,GDPHRWKD,TOT,USD,A,2016,70.856515,NA
DNK,GDPHRWKD,TOT,USD,A,2017,72.180878,NA
DNK,GDPHRWKD,TOT,USD,A,2018,73.769587,NA
DNK,GDPHRWKD,TOT,USD,A,2019,74.317394,NA
DNK,GDPHRWKD,TOT,USD,A,2020,75.083567,NA
DNK,GDPHRWKD,TOT,USD,A,2021,75.831338,NA
DNK,GDPHRWKD,TOT,USD,A,2022,75.315683,NA
FIN,GDPHRWKD,TOT,USD,A,1970,17.891602,NA
FIN,GDPHRWKD,TOT,USD,A,1971,18.769753,NA
FIN,GDPHRWKD,TOT,USD,A,1972,20.19845,NA
FIN,GDPHRWKD,TOT,USD,A,1973,21.394049,NA
FIN,GDPHRWKD,TOT,USD,A,1974,22.072285,NA
FIN,GDPHRWKD,TOT,USD,A,1975,23.448613,NA
FIN,GDPHRWKD,TOT,USD,A,1976,23.786178,NA
FIN,GDPHRWKD,TOT,USD,A,1977,24.380215,NA
FIN,GDPHRWKD,TOT,USD,A,1978,25.257122,NA
FIN,GDPHRWKD,TOT,USD,A,1979,26.824261,NA
FIN,GDPHRWKD,TOT,USD,A,1980,27.771568,NA
FIN,GDPHRWKD,TOT,USD,A,1981,27.779305,NA
FIN,GDPHRWKD,TOT,USD,A,1982,28.581813,NA
FIN,GDPHRWKD,TOT,USD,A,1983,29.73621,NA
FIN,GDPHRWKD,TOT,USD,A,1984,30.670306,NA
FIN,GDPHRWKD,TOT,USD,A,1985,31.718514,NA
FIN,GDPHRWKD,TOT,USD,A,1986,33.029039,NA
FIN,GDPHRWKD,TOT,USD,A,1987,33.730281,NA
FIN,GDPHRWKD,TOT,USD,A,1988,35.290565,NA
FIN,GDPHRWKD,TOT,USD,A,1989,36.666578,NA
FIN,GDPHRWKD,TOT,USD,A,1990,37.54624,NA
FIN,GDPHRWKD,TOT,USD,A,1991,37.838024,NA
FIN,GDPHRWKD,TOT,USD,A,1992,39.207823,NA
FIN,GDPHRWKD,TOT,USD,A,1993,41.346917,NA
FIN,GDPHRWKD,TOT,USD,A,1994,43.178352,NA
FIN,GDPHRWKD,TOT,USD,A,1995,43.940799,NA
FIN,GDPHRWKD,TOT,USD,A,1996,44.848465,NA
FIN,GDPHRWKD,TOT,USD,A,1997,46.233053,NA
FIN,GDPHRWKD,TOT,USD,A,1998,48.089855,NA
FIN,GDPHRWKD,TOT,USD,A,1999,49.182399,NA
FIN,GDPHRWKD,TOT,USD,A,2000,51.309839,NA
FIN,GDPHRWKD,TOT,USD,A,2001,52.287908,NA
FIN,GDPHRWKD,TOT,USD,A,2002,52.788651,NA
FIN,GDPHRWKD,TOT,USD,A,2003,53.884684,NA
FIN,GDPHRWKD,TOT,USD,A,2004,55.707489,NA
FIN,GDPHRWKD,TOT,USD,A,2005,56.779062,NA
FIN,GDPHRWKD,TOT,USD,A,2006,58.155532,NA
FIN,GDPHRWKD,TOT,USD,A,2007,60.024417,NA
FIN,GDPHRWKD,TOT,USD,A,2008,59.322583,NA
FIN,GDPHRWKD,TOT,USD,A,2009,56.695101,NA
FIN,GDPHRWKD,TOT,USD,A,2010,58.669818,NA
FIN,GDPHRWKD,TOT,USD,A,2011,59.482446,NA
FIN,GDPHRWKD,TOT,USD,A,2012,58.526417,NA
FIN,GDPHRWKD,TOT,USD,A,2013,58.741949,NA
FIN,GDPHRWKD,TOT,USD,A,2014,58.857955,NA
FIN,GDPHRWKD,TOT,USD,A,2015,59.336748,NA
FIN,GDPHRWKD,TOT,USD,A,2016,60.730655,NA
FIN,GDPHRWKD,TOT,USD,A,2017,62.263776,NA
FIN,GDPHRWKD,TOT,USD,A,2018,61.531074,NA
FIN,GDPHRWKD,TOT,USD,A,2019,61.480236,NA
FIN,GDPHRWKD,TOT,USD,A,2020,61.571312,NA
FIN,GDPHRWKD,TOT,USD,A,2021,62.19434,NA
FIN,GDPHRWKD,TOT,USD,A,2022,63.086274,NA
FRA,GDPHRWKD,TOT,USD,A,1970,23.895838,NA
FRA,GDPHRWKD,TOT,USD,A,1971,25.08375,NA
FRA,GDPHRWKD,TOT,USD,A,1972,26.770467,NA
FRA,GDPHRWKD,TOT,USD,A,1973,28.316172,NA
FRA,GDPHRWKD,TOT,USD,A,1974,29.760027,NA
FRA,GDPHRWKD,TOT,USD,A,1975,30.117225,NA
FRA,GDPHRWKD,TOT,USD,A,1976,30.736344,NA
FRA,GDPHRWKD,TOT,USD,A,1977,32.177911,NA
FRA,GDPHRWKD,TOT,USD,A,1978,33.831663,NA
FRA,GDPHRWKD,TOT,USD,A,1979,34.864781,NA
FRA,GDPHRWKD,TOT,USD,A,1980,35.437723,NA
FRA,GDPHRWKD,TOT,USD,A,1981,36.265538,NA
FRA,GDPHRWKD,TOT,USD,A,1982,38.617471,NA
FRA,GDPHRWKD,TOT,USD,A,1983,39.556884,NA
FRA,GDPHRWKD,TOT,USD,A,1984,40.521273,NA
FRA,GDPHRWKD,TOT,USD,A,1985,42.149867,NA
FRA,GDPHRWKD,TOT,USD,A,1986,43.080524,NA
FRA,GDPHRWKD,TOT,USD,A,1987,43.50535,NA
FRA,GDPHRWKD,TOT,USD,A,1988,44.910327,NA
FRA,GDPHRWKD,TOT,USD,A,1989,46.511042,NA
FRA,GDPHRWKD,TOT,USD,A,1990,47.626606,NA
FRA,GDPHRWKD,TOT,USD,A,1991,48.223343,NA
FRA,GDPHRWKD,TOT,USD,A,1992,49.384037,NA
FRA,GDPHRWKD,TOT,USD,A,1993,49.843589,NA
FRA,GDPHRWKD,TOT,USD,A,1994,50.872062,NA
FRA,GDPHRWKD,TOT,USD,A,1995,52.137055,NA
FRA,GDPHRWKD,TOT,USD,A,1996,52.705155,NA
FRA,GDPHRWKD,TOT,USD,A,1997,53.577234,NA
FRA,GDPHRWKD,TOT,USD,A,1998,54.902497,NA
FRA,GDPHRWKD,TOT,USD,A,1999,55.693666,NA
FRA,GDPHRWKD,TOT,USD,A,2000,57.168797,NA
FRA,GDPHRWKD,TOT,USD,A,2001,58.238428999999996,NA
FRA,GDPHRWKD,TOT,USD,A,2002,59.938668,NA
FRA,GDPHRWKD,TOT,USD,A,2003,60.280773,NA
FRA,GDPHRWKD,TOT,USD,A,2004,60.946954,NA
FRA,GDPHRWKD,TOT,USD,A,2005,61.487911,NA
FRA,GDPHRWKD,TOT,USD,A,2006,63.018745,NA
FRA,GDPHRWKD,TOT,USD,A,2007,62.723395,NA
FRA,GDPHRWKD,TOT,USD,A,2008,62.323215,NA
FRA,GDPHRWKD,TOT,USD,A,2009,61.685771,NA
FRA,GDPHRWKD,TOT,USD,A,2010,62.484285,NA
FRA,GDPHRWKD,TOT,USD,A,2011,63.109941,NA
FRA,GDPHRWKD,TOT,USD,A,2012,63.316137,NA
FRA,GDPHRWKD,TOT,USD,A,2013,64.173601,NA
FRA,GDPHRWKD,TOT,USD,A,2014,64.791079,NA
FRA,GDPHRWKD,TOT,USD,A,2015,65.316731,NA
FRA,GDPHRWKD,TOT,USD,A,2016,65.499243,NA
FRA,GDPHRWKD,TOT,USD,A,2017,66.881126,NA
FRA,GDPHRWKD,TOT,USD,A,2018,67.155153,NA
FRA,GDPHRWKD,TOT,USD,A,2019,67.417144,NA
FRA,GDPHRWKD,TOT,USD,A,2020,67.757324,NA
FRA,GDPHRWKD,TOT,USD,A,2021,66.745494,NA
FRA,GDPHRWKD,TOT,USD,A,2022,65.646066,NA
DEU,GDPHRWKD,TOT,USD,A,1970,24.997145,NA
DEU,GDPHRWKD,TOT,USD,A,1971,26.088089,NA
DEU,GDPHRWKD,TOT,USD,A,1972,27.388072,NA
DEU,GDPHRWKD,TOT,USD,A,1973,28.785134,NA
DEU,GDPHRWKD,TOT,USD,A,1974,29.947238,NA
DEU,GDPHRWKD,TOT,USD,A,1975,31.074,NA
DEU,GDPHRWKD,TOT,USD,A,1976,32.522757,NA
DEU,GDPHRWKD,TOT,USD,A,1977,33.862079,NA
DEU,GDPHRWKD,TOT,USD,A,1978,34.907447,NA
DEU,GDPHRWKD,TOT,USD,A,1979,35.906958,NA
DEU,GDPHRWKD,TOT,USD,A,1980,36.209255,NA
DEU,GDPHRWKD,TOT,USD,A,1981,36.81123,NA
DEU,GDPHRWKD,TOT,USD,A,1982,37.192097,NA
DEU,GDPHRWKD,TOT,USD,A,1983,38.412381,NA
DEU,GDPHRWKD,TOT,USD,A,1984,39.426925,NA
DEU,GDPHRWKD,TOT,USD,A,1985,40.336667,NA
DEU,GDPHRWKD,TOT,USD,A,1986,40.947861,NA
DEU,GDPHRWKD,TOT,USD,A,1987,41.507998,NA
DEU,GDPHRWKD,TOT,USD,A,1988,42.578714,NA
DEU,GDPHRWKD,TOT,USD,A,1989,44.060484,NA
DEU,GDPHRWKD,TOT,USD,A,1990,45.617388,NA
DEU,GDPHRWKD,TOT,USD,A,1991,47.203373,NA
DEU,GDPHRWKD,TOT,USD,A,1992,48.408308,NA
DEU,GDPHRWKD,TOT,USD,A,1993,49.35082,NA
DEU,GDPHRWKD,TOT,USD,A,1994,50.628,NA
DEU,GDPHRWKD,TOT,USD,A,1995,51.390581,NA
DEU,GDPHRWKD,TOT,USD,A,1996,52.255597,NA
DEU,GDPHRWKD,TOT,USD,A,1997,53.53631,NA
DEU,GDPHRWKD,TOT,USD,A,1998,54.081496,NA
DEU,GDPHRWKD,TOT,USD,A,1999,54.695538,NA
DEU,GDPHRWKD,TOT,USD,A,2000,56.051436,NA
DEU,GDPHRWKD,TOT,USD,A,2001,57.4591,NA
DEU,GDPHRWKD,TOT,USD,A,2002,57.991792,NA
DEU,GDPHRWKD,TOT,USD,A,2003,58.437853,NA
DEU,GDPHRWKD,TOT,USD,A,2004,58.970058,NA
DEU,GDPHRWKD,TOT,USD,A,2005,59.900695,NA
DEU,GDPHRWKD,TOT,USD,A,2006,60.858653,NA
DEU,GDPHRWKD,TOT,USD,A,2007,61.577685,NA
DEU,GDPHRWKD,TOT,USD,A,2008,61.593702,NA
DEU,GDPHRWKD,TOT,USD,A,2009,59.739676,NA
DEU,GDPHRWKD,TOT,USD,A,2010,61.116778,NA
DEU,GDPHRWKD,TOT,USD,A,2011,62.706421,NA
DEU,GDPHRWKD,TOT,USD,A,2012,63.093299,NA
DEU,GDPHRWKD,TOT,USD,A,2013,63.392823,NA
DEU,GDPHRWKD,TOT,USD,A,2014,64.049842,NA
DEU,GDPHRWKD,TOT,USD,A,2015,64.376152,NA
DEU,GDPHRWKD,TOT,USD,A,2016,65.248665,NA
DEU,GDPHRWKD,TOT,USD,A,2017,66.411797000000007,NA
